省份ID	省名称	市ID	市名称	区县ID	区县名称
28	湖北省	853	神农架林区	1935	安塞县
28	湖北省	853	神农架林区	1936	黄龙县
28	湖北省	853	神农架林区	1937	黄陵县
28	湖北省	853	神农架林区	1938	志丹县
28	湖北省	853	神农架林区	1939	吴旗县
28	湖北省	853	神农架林区	1940	甘泉县
28	湖北省	853	神农架林区	1941	富　县
28	湖北省	853	神农架林区	1942	洛川县
28	湖北省	853	神农架林区	1943	宜川县
28	湖北省	969	襄阳市	NULL	NULL
29	湖南省	194	长沙市	81	雨花区
29	湖南省	194	长沙市	82	长沙县
29	湖南省	194	长沙市	83	望城县
29	湖南省	194	长沙市	84	宁乡县
29	湖南省	194	长沙市	85	浏阳市
29	湖南省	194	长沙市	86	市辖区
29	湖南省	194	长沙市	87	芙蓉区
29	湖南省	194	长沙市	88	天心区
29	湖南省	194	长沙市	89	岳麓区
29	湖南省	194	长沙市	90	开福区
29	湖南省	854	株洲市	4739	荷塘区
29	湖南省	854	株洲市	4740	石峰区
29	湖南省	854	株洲市	4741	株洲县
29	湖南省	854	株洲市	4742	茶陵县
29	湖南省	854	株洲市	4743	醴陵市
29	湖南省	854	株洲市	4744	芦淞区
29	湖南省	854	株洲市	4745	天元区
29	湖南省	854	株洲市	4746	攸县
29	湖南省	854	株洲市	4747	炎陵县
29	湖南省	855	湘潭市	4748	雨湖区
29	湖南省	855	湘潭市	4749	湘潭县
29	湖南省	855	湘潭市	4750	韶山市
29	湖南省	855	湘潭市	4751	岳塘区
29	湖南省	855	湘潭市	4752	湘乡市
29	湖南省	856	衡阳市	4753	珠晖区
29	湖南省	856	衡阳市	4754	石鼓区
29	湖南省	856	衡阳市	4755	南岳区
29	湖南省	856	衡阳市	4756	衡南县
29	湖南省	856	衡阳市	4757	衡东县
29	湖南省	856	衡阳市	4758	耒阳市
29	湖南省	856	衡阳市	4759	常宁市
29	湖南省	856	衡阳市	4760	雁峰区
29	湖南省	856	衡阳市	4761	蒸湘区
29	湖南省	856	衡阳市	4762	衡阳县
29	湖南省	856	衡阳市	4763	衡山县
29	湖南省	856	衡阳市	4764	祁东县
29	湖南省	857	邵阳市	4765	双清区
29	湖南省	857	邵阳市	4766	北塔区
29	湖南省	857	邵阳市	4767	新邵县
29	湖南省	857	邵阳市	4768	隆回县
29	湖南省	857	邵阳市	4769	绥宁县
29	湖南省	857	邵阳市	4770	城步苗族自治县
29	湖南省	857	邵阳市	4771	武冈市
29	湖南省	857	邵阳市	4772	大祥区
29	湖南省	857	邵阳市	4773	邵东县
29	湖南省	857	邵阳市	4774	邵阳县
29	湖南省	857	邵阳市	4775	洞口县
29	湖南省	857	邵阳市	4776	新宁县
29	湖南省	858	岳阳市	4777	临湘市
29	湖南省	858	岳阳市	4778	岳阳楼区
29	湖南省	858	岳阳市	4779	君山区
29	湖南省	858	岳阳市	4780	华容县
29	湖南省	858	岳阳市	4781	平江县
29	湖南省	858	岳阳市	4782	云溪区
29	湖南省	858	岳阳市	4783	岳阳县
29	湖南省	858	岳阳市	4784	湘阴县
29	湖南省	858	岳阳市	4785	汨罗市
29	湖南省	859	常德市	4786	武陵区
29	湖南省	859	常德市	4787	安乡县
29	湖南省	859	常德市	4788	澧县
29	湖南省	859	常德市	4789	桃源县
29	湖南省	859	常德市	4790	津市市
29	湖南省	859	常德市	4791	鼎城区
29	湖南省	859	常德市	4792	汉寿县
29	湖南省	859	常德市	4793	临澧县
29	湖南省	859	常德市	4794	石门县
29	湖南省	860	张家界市	4795	永定区
29	湖南省	860	张家界市	4796	慈利县
29	湖南省	860	张家界市	4797	桑植县
29	湖南省	860	张家界市	4798	武陵源区
29	湖南省	861	益阳市	4799	资阳区
29	湖南省	861	益阳市	4800	南县
29	湖南省	861	益阳市	4801	安化县
29	湖南省	861	益阳市	4802	沅江市
29	湖南省	861	益阳市	4803	赫山区
29	湖南省	861	益阳市	4804	桃江县
29	湖南省	862	郴州市	4805	北湖区
29	湖南省	862	郴州市	4806	桂阳县
29	湖南省	862	郴州市	4807	永兴县
29	湖南省	862	郴州市	4808	临武县
29	湖南省	862	郴州市	4809	桂东县
29	湖南省	862	郴州市	4810	资兴市
29	湖南省	862	郴州市	4811	苏仙区
29	湖南省	862	郴州市	4812	宜章县
29	湖南省	862	郴州市	4813	嘉禾县
29	湖南省	862	郴州市	4814	汝城县
29	湖南省	862	郴州市	4815	安仁县
29	湖南省	863	永州市	4816	芝山区
29	湖南省	863	永州市	4817	祁阳县
29	湖南省	863	永州市	4818	双牌县
29	湖南省	863	永州市	4819	江永县
29	湖南省	863	永州市	4820	蓝山县
29	湖南省	863	永州市	4821	江华瑶族自治县
29	湖南省	863	永州市	4822	冷水滩区
29	湖南省	863	永州市	4823	东安县
29	湖南省	863	永州市	4824	道县
29	湖南省	863	永州市	4825	宁远县
29	湖南省	863	永州市	4826	新田县  
29	湖南省	864	怀化市	4827	鹤城区
29	湖南省	864	怀化市	4828	沅陵县
29	湖南省	864	怀化市	4829	溆浦县
29	湖南省	864	怀化市	4830	麻阳苗族自治县
29	湖南省	864	怀化市	4831	芷江侗族自治县
29	湖南省	864	怀化市	4832	通道侗族自治县
29	湖南省	864	怀化市	4833	洪江市
29	湖南省	864	怀化市	4834	中方县
29	湖南省	864	怀化市	4835	辰溪县
29	湖南省	864	怀化市	4836	会同县
29	湖南省	864	怀化市	4837	新晃侗族自治县
29	湖南省	864	怀化市	4838	靖州苗族侗族自治县
29	湖南省	865	娄底市	4839	娄星区
29	湖南省	865	娄底市	4840	新化县
29	湖南省	865	娄底市	4841	涟源市
29	湖南省	865	娄底市	4842	双峰县
29	湖南省	865	娄底市	4843	冷水江市
29	湖南省	866	湘西土家族苗族自治州	4844	吉首市
29	湖南省	866	湘西土家族苗族自治州	4845	凤凰县
29	湖南省	866	湘西土家族苗族自治州	4846	保靖县
29	湖南省	866	湘西土家族苗族自治州	4847	永顺县
29	湖南省	866	湘西土家族苗族自治州	4848	龙山县
29	湖南省	866	湘西土家族苗族自治州	4849	泸溪县
29	湖南省	866	湘西土家族苗族自治州	4850	花垣县
29	湖南省	866	湘西土家族苗族自治州	4851	古丈县
30	江西省	206	南昌市	930	市辖区
30	江西省	206	南昌市	931	东湖区
30	江西省	206	南昌市	932	西湖区
30	江西省	206	南昌市	933	青云谱区
30	江西省	206	南昌市	934	湾里区
30	江西省	206	南昌市	935	青山湖区
30	江西省	206	南昌市	936	南昌县
30	江西省	206	南昌市	937	新建县
30	江西省	206	南昌市	938	安义县
30	江西省	206	南昌市	939	进贤县
30	江西省	867	景德镇市	4852	昌江区
30	江西省	867	景德镇市	4853	浮梁县
30	江西省	867	景德镇市	4854	乐平市
30	江西省	867	景德镇市	4855	珠山区
30	江西省	868	萍乡市	4856	安源区
30	江西省	868	萍乡市	4857	莲花县
30	江西省	868	萍乡市	4858	芦溪县
30	江西省	868	萍乡市	4859	湘东区
30	江西省	868	萍乡市	4860	上栗县
30	江西省	869	九江市	4861	庐山区
30	江西省	869	九江市	4862	九江县
30	江西省	869	九江市	4863	修水县
30	江西省	869	九江市	4864	德安县
30	江西省	869	九江市	4865	都昌县
30	江西省	869	九江市	4866	彭泽县
30	江西省	869	九江市	4867	瑞昌市
30	江西省	869	九江市	4868	浔阳区
30	江西省	869	九江市	4869	武宁县
30	江西省	869	九江市	4870	永修县
30	江西省	869	九江市	4871	星子县
30	江西省	869	九江市	4872	湖口县
30	江西省	870	新余市	4873	渝水区
30	江西省	870	新余市	4874	分宜县
30	江西省	871	鹰潭市	4875	月湖区
30	江西省	871	鹰潭市	4876	贵溪市
30	江西省	871	鹰潭市	4877	余江县
30	江西省	872	赣州市	4878	章贡区
30	江西省	872	赣州市	4879	信丰县
30	江西省	872	赣州市	4880	上犹县
30	江西省	872	赣州市	4881	安远县
30	江西省	872	赣州市	4882	定南县
30	江西省	872	赣州市	4883	宁都县
30	江西省	872	赣州市	4884	兴国县
30	江西省	872	赣州市	4885	寻乌县
30	江西省	872	赣州市	4886	瑞金市
30	江西省	872	赣州市	4887	南康市
30	江西省	872	赣州市	4888	赣县
30	江西省	872	赣州市	4889	大余县
30	江西省	872	赣州市	4890	崇义县
30	江西省	872	赣州市	4891	龙南县
30	江西省	872	赣州市	4892	全南县
30	江西省	872	赣州市	4893	于都县
30	江西省	872	赣州市	4894	会昌县
30	江西省	872	赣州市	4895	石城县
30	江西省	873	吉安市	4896	吉州区
30	江西省	873	吉安市	4897	吉安县
30	江西省	873	吉安市	4898	峡江县
30	江西省	873	吉安市	4899	永丰县
30	江西省	873	吉安市	4900	遂川县
30	江西省	873	吉安市	4901	安福县
30	江西省	873	吉安市	4902	井冈山市
30	江西省	873	吉安市	4903	青原区
30	江西省	873	吉安市	4904	吉水县
30	江西省	873	吉安市	4905	新干县
30	江西省	873	吉安市	4906	泰和县
30	江西省	873	吉安市	4907	万安县
30	江西省	873	吉安市	4908	永新县
30	江西省	874	宜春市	4909	袁州区
30	江西省	874	宜春市	4910	万载县
30	江西省	874	宜春市	4911	宜丰县
30	江西省	874	宜春市	4912	铜鼓县
30	江西省	874	宜春市	4913	樟树市
30	江西省	874	宜春市	4914	高安市
30	江西省	874	宜春市	4915	奉新县
30	江西省	874	宜春市	4916	上高县
30	江西省	874	宜春市	4917	靖安县
30	江西省	874	宜春市	4918	丰城市
30	江西省	875	抚州市	4919	临川区
30	江西省	875	抚州市	4920	黎川县
30	江西省	875	抚州市	4921	崇仁县
30	江西省	875	抚州市	4922	宜黄县
30	江西省	875	抚州市	4923	资溪县
30	江西省	875	抚州市	4924	广昌县
30	江西省	875	抚州市	4925	南城县
30	江西省	875	抚州市	4926	南丰县
30	江西省	875	抚州市	4927	乐安县
30	江西省	875	抚州市	4928	金溪县
30	江西省	875	抚州市	4929	东乡县
30	江西省	876	上饶市	4930	信州区
30	江西省	876	上饶市	4931	广丰县
30	江西省	876	上饶市	4932	铅山县
30	江西省	876	上饶市	4933	弋阳县
30	江西省	876	上饶市	4934	鄱阳县
30	江西省	876	上饶市	4935	婺源县
30	江西省	876	上饶市	4936	德兴市
30	江西省	876	上饶市	4937	上饶县
30	江西省	876	上饶市	4938	玉山县
30	江西省	876	上饶市	4939	横峰县
30	江西省	876	上饶市	4940	余干县
30	江西省	876	上饶市	4941	万年县
31	海南省	214	海口市	2518	市辖区
31	海南省	214	海口市	2519	秀英区
31	海南省	214	海口市	2520	龙华区
31	海南省	214	海口市	2521	琼山区
31	海南省	214	海口市	2522	美兰区
31	海南省	877	三亚市	5361	五指山市
31	海南省	877	三亚市	5362	儋州市
31	海南省	877	三亚市	5363	万宁市
31	海南省	877	三亚市	5364	定安县
31	海南省	877	三亚市	5365	澄迈县
31	海南省	877	三亚市	5366	白沙黎族自治县
31	海南省	877	三亚市	5367	乐东黎族自治县
31	海南省	877	三亚市	5368	保亭黎族苗族自治县
31	海南省	877	三亚市	5369	西沙群岛
31	海南省	877	三亚市	5370	中沙群岛的岛礁及其海域
31	海南省	877	三亚市	5371	琼海市
31	海南省	877	三亚市	5372	文昌市
31	海南省	877	三亚市	5373	东方市
31	海南省	877	三亚市	5374	屯昌县
31	海南省	877	三亚市	5375	临高县
31	海南省	877	三亚市	5376	昌江黎族自治县
31	海南省	877	三亚市	5377	陵水黎族自治县
31	海南省	877	三亚市	5378	琼中黎族苗族自治县
31	海南省	877	三亚市	5379	南沙群岛
32	陕西省	219	西安市	609	市辖区
32	陕西省	219	西安市	610	新城区
32	陕西省	219	西安市	611	碑林区
32	陕西省	219	西安市	612	莲湖区
32	陕西省	219	西安市	613	灞桥区
32	陕西省	219	西安市	614	未央区
32	陕西省	219	西安市	615	户　县
32	陕西省	219	西安市	616	高陵县
32	陕西省	219	西安市	617	雁塔区
32	陕西省	219	西安市	618	阎良区
32	陕西省	219	西安市	619	临潼区
32	陕西省	219	西安市	620	长安区
32	陕西省	219	西安市	621	蓝田县
32	陕西省	219	西安市	622	周至县
32	陕西省	894	铜川市	4942	耀州区
32	陕西省	894	铜川市	4943	宜君县
32	陕西省	895	宝鸡市	4944	渭滨区
32	陕西省	895	宝鸡市	4945	陈仓区
32	陕西省	895	宝鸡市	4946	岐山县
32	陕西省	895	宝鸡市	4947	眉县
32	陕西省	895	宝鸡市	4948	千阳县
32	陕西省	895	宝鸡市	4949	凤县
32	陕西省	895	宝鸡市	4950	太白县
32	陕西省	895	宝鸡市	4951	金台区
32	陕西省	895	宝鸡市	4952	凤翔县
32	陕西省	895	宝鸡市	4953	扶风县
32	陕西省	895	宝鸡市	4954	陇县
32	陕西省	895	宝鸡市	4955	麟游县
32	陕西省	896	咸阳市	4956	秦都区
32	陕西省	896	咸阳市	4957	渭城区
32	陕西省	896	咸阳市	4958	泾阳县
32	陕西省	896	咸阳市	4959	礼泉县
32	陕西省	896	咸阳市	4960	彬县
32	陕西省	896	咸阳市	4961	旬邑县
32	陕西省	896	咸阳市	4962	武功县
32	陕西省	896	咸阳市	4963	兴平市
32	陕西省	896	咸阳市	4964	杨陵区
32	陕西省	896	咸阳市	4965	三原县
32	陕西省	896	咸阳市	4966	乾县
32	陕西省	896	咸阳市	4967	永寿县
32	陕西省	896	咸阳市	4968	长武县
32	陕西省	896	咸阳市	4969	淳化县
32	陕西省	897	渭南市	4970	临渭区
32	陕西省	897	渭南市	4971	潼关县
32	陕西省	897	渭南市	4972	合阳县
32	陕西省	897	渭南市	4973	华阴市
32	陕西省	897	渭南市	4974	华县
32	陕西省	897	渭南市	4975	大荔县
32	陕西省	897	渭南市	4976	澄城县
32	陕西省	897	渭南市	4977	蒲城县
32	陕西省	897	渭南市	4978	富平县
32	陕西省	897	渭南市	4979	白水县
32	陕西省	897	渭南市	4980	韩城市
32	陕西省	898	延安市	4981	宝塔区
32	陕西省	898	延安市	4982	延川县
32	陕西省	898	延安市	4983	安塞县
32	陕西省	898	延安市	4984	吴旗县
32	陕西省	898	延安市	4985	富县
32	陕西省	898	延安市	4986	宜川县
32	陕西省	898	延安市	4987	黄陵县
32	陕西省	898	延安市	4988	延长县
32	陕西省	898	延安市	4989	子长县
32	陕西省	898	延安市	4990	志丹县
32	陕西省	898	延安市	4991	甘泉县
32	陕西省	898	延安市	4992	洛川县
32	陕西省	898	延安市	4993	黄龙县
32	陕西省	899	汉中市	4994	汉台区
32	陕西省	899	汉中市	4995	城固县
32	陕西省	899	汉中市	4996	西乡县
32	陕西省	899	汉中市	4997	宁强县
32	陕西省	899	汉中市	4998	镇巴县
32	陕西省	899	汉中市	4999	佛坪县
32	陕西省	899	汉中市	5000	南郑县
32	陕西省	899	汉中市	5001	洋县
32	陕西省	899	汉中市	5002	勉县
32	陕西省	899	汉中市	5003	略阳县
32	陕西省	899	汉中市	5004	留坝县
32	陕西省	900	榆林市	5005	榆阳区
32	陕西省	900	榆林市	5006	横山县
32	陕西省	900	榆林市	5007	定边县
32	陕西省	900	榆林市	5008	米脂县
32	陕西省	900	榆林市	5009	吴堡县子洲县
32	陕西省	900	榆林市	5010	府谷县
32	陕西省	900	榆林市	5011	靖边县
32	陕西省	900	榆林市	5012	绥德县
32	陕西省	900	榆林市	5013	佳县
32	陕西省	900	榆林市	5014	清涧县
32	陕西省	901	安康市	5015	汉滨区
32	陕西省	901	安康市	5016	石泉县
32	陕西省	901	安康市	5017	紫阳县
32	陕西省	901	安康市	5018	平利县
32	陕西省	901	安康市	5019	旬阳县
32	陕西省	901	安康市	5020	白河县
32	陕西省	901	安康市	5021	汉阴县
32	陕西省	901	安康市	5022	宁陕县
32	陕西省	901	安康市	5023	岚皋县
32	陕西省	901	安康市	5024	镇坪县
32	陕西省	902	商洛市	5025	商州区
32	陕西省	902	商洛市	5026	丹凤县
32	陕西省	902	商洛市	5027	山阳县
32	陕西省	902	商洛市	5028	柞水县
32	陕西省	902	商洛市	5029	神木县
32	陕西省	902	商洛市	5030	洛南县
32	陕西省	902	商洛市	5031	商南县
32	陕西省	902	商洛市	5032	镇安县
33	甘肃省	904	兰州市	5033	城关区
33	甘肃省	904	兰州市	5034	西固区
33	甘肃省	904	兰州市	5035	红古区
33	甘肃省	904	兰州市	5036	皋兰县
33	甘肃省	904	兰州市	5037	榆中县
33	甘肃省	904	兰州市	5038	七里河区
33	甘肃省	904	兰州市	5039	安宁区
33	甘肃省	904	兰州市	5040	永登县
33	甘肃省	905	嘉峪关市	5053	金川区
33	甘肃省	906	金昌市	5041	永昌县
33	甘肃省	907	白银市	5042	白银区
33	甘肃省	907	白银市	5043	靖远县
33	甘肃省	907	白银市	5044	景泰县
33	甘肃省	907	白银市	5045	平川区
33	甘肃省	907	白银市	5046	会宁县
33	甘肃省	908	天水市	5047	秦州区
33	甘肃省	908	天水市	5048	清水县
33	甘肃省	908	天水市	5049	甘谷县
33	甘肃省	908	天水市	5050	麦积区
33	甘肃省	908	天水市	5051	秦安县
33	甘肃省	908	天水市	5052	武山县
33	甘肃省	909	武威市	5054	凉州区
33	甘肃省	909	武威市	5055	古浪县
33	甘肃省	909	武威市	5056	天祝藏族自治县
33	甘肃省	909	武威市	5057	民勤县
33	甘肃省	910	张掖市	5058	甘州区
33	甘肃省	910	张掖市	5059	民乐县
33	甘肃省	910	张掖市	5060	高台县
33	甘肃省	910	张掖市	5061	山丹县
33	甘肃省	910	张掖市	5062	肃南裕固族自治县
33	甘肃省	910	张掖市	5063	临泽县
33	甘肃省	911	平凉市	5064	崆峒区
33	甘肃省	911	平凉市	5065	灵台县
33	甘肃省	911	平凉市	5066	华亭县
33	甘肃省	911	平凉市	5067	静宁县
33	甘肃省	911	平凉市	5068	泾川县
33	甘肃省	911	平凉市	5069	崇信县
33	甘肃省	911	平凉市	5070	庄浪县
33	甘肃省	912	酒泉市	5071	肃州区
33	甘肃省	912	酒泉市	5072	安西县
33	甘肃省	912	酒泉市	5073	阿克塞哈萨克族自治县
33	甘肃省	912	酒泉市	5074	敦煌市
33	甘肃省	912	酒泉市	5075	金塔县
33	甘肃省	912	酒泉市	5076	肃北蒙古族自治县
33	甘肃省	912	酒泉市	5077	玉门市
33	甘肃省	913	庆阳市	5078	西峰区
33	甘肃省	913	庆阳市	5079	环县
33	甘肃省	913	庆阳市	5080	合水县
33	甘肃省	913	庆阳市	5081	宁县
33	甘肃省	913	庆阳市	5082	镇原县
33	甘肃省	913	庆阳市	5083	庆阳县
33	甘肃省	913	庆阳市	5084	华池县
33	甘肃省	913	庆阳市	5085	正宁县
33	甘肃省	914	定西市	5086	安定区
33	甘肃省	914	定西市	5087	陇西县
33	甘肃省	914	定西市	5088	临洮县
33	甘肃省	914	定西市	5089	岷县
33	甘肃省	914	定西市	5090	通渭县
33	甘肃省	914	定西市	5091	渭源县
33	甘肃省	914	定西市	5092	漳县
33	甘肃省	915	陇南市	5093	武都区
33	甘肃省	915	陇南市	5094	文县
33	甘肃省	915	陇南市	5095	康县
33	甘肃省	915	陇南市	5096	礼县
33	甘肃省	915	陇南市	5097	两当县
33	甘肃省	915	陇南市	5098	成县
33	甘肃省	915	陇南市	5099	宕昌县
33	甘肃省	915	陇南市	5100	西和县
33	甘肃省	915	陇南市	5101	徽县
33	甘肃省	916	临夏回族自治州	5110	临夏市
33	甘肃省	916	临夏回族自治州	5111	康乐县
33	甘肃省	916	临夏回族自治州	5112	广河县
33	甘肃省	916	临夏回族自治州	5113	东乡族自治县
33	甘肃省	916	临夏回族自治州	5114	积石山保安族东
33	甘肃省	916	临夏回族自治州	5115	乡族撒拉族自治县
33	甘肃省	916	临夏回族自治州	5116	临夏县
33	甘肃省	916	临夏回族自治州	5117	永靖县
33	甘肃省	916	临夏回族自治州	5118	和政县
33	甘肃省	917	甘南藏族自治州	5102	合作市
33	甘肃省	917	甘南藏族自治州	5103	卓尼县
33	甘肃省	917	甘南藏族自治州	5104	迭部县
33	甘肃省	917	甘南藏族自治州	5105	夏河县
33	甘肃省	917	甘南藏族自治州	5106	碌曲县
33	甘肃省	917	甘南藏族自治州	5107	临潭县
33	甘肃省	917	甘南藏族自治州	5108	舟曲县
33	甘肃省	917	甘南藏族自治州	5109	玛曲县
34	宁夏回族自治区	918	银川市	5119	西城区
34	宁夏回族自治区	918	银川市	5120	东城区
34	宁夏回族自治区	918	银川市	5121	新 城
34	宁夏回族自治区	918	银川市	5122	新市区
34	宁夏回族自治区	918	银川市	5123	永宁县城
34	宁夏回族自治区	918	银川市	5124	贺兰县城 
34	宁夏回族自治区	919	石嘴山市	5125	大武口区
34	宁夏回族自治区	919	石嘴山市	5126	石嘴山区
34	宁夏回族自治区	919	石嘴山市	5127	石炭井区
34	宁夏回族自治区	919	石嘴山市	5128	平罗县城
34	宁夏回族自治区	919	石嘴山市	5129	陶乐县城
34	宁夏回族自治区	919	石嘴山市	5130	惠农县城 
34	宁夏回族自治区	920	吴忠市	5131	中宁县城
34	宁夏回族自治区	920	吴忠市	5132	同心县城
34	宁夏回族自治区	920	吴忠市	5133	灵武县城
34	宁夏回族自治区	920	吴忠市	5134	盐池县城
34	宁夏回族自治区	920	吴忠市	5135	青铜峡市
34	宁夏回族自治区	920	吴忠市	5136	青铜峡镇
34	宁夏回族自治区	920	吴忠市	5137	中卫县城 
34	宁夏回族自治区	921	固原市	5138	海原县城
34	宁夏回族自治区	921	固原市	5139	西吉县城
34	宁夏回族自治区	921	固原市	5140	隆德县城
34	宁夏回族自治区	921	固原市	5141	泾源县城
34	宁夏回族自治区	921	固原市	5142	彭阳县城 
34	宁夏回族自治区	922	中卫市	NULL	NULL
35	青海省	924	西宁市	5143	城东区
35	青海省	924	西宁市	5144	城西区
35	青海省	924	西宁市	5145	大通回族土族自治县
35	青海省	924	西宁市	5146	湟源县
35	青海省	924	西宁市	5147	城中区
35	青海省	924	西宁市	5148	城北区
35	青海省	924	西宁市	5149	湟中县
35	青海省	925	海东地区	5150	平安县
35	青海省	925	海东地区	5151	乐都县
35	青海省	925	海东地区	5152	化隆回族自治县
35	青海省	925	海东地区	5153	循化撒拉族自治县
35	青海省	925	海东地区	5154	民和回族土族自治县
35	青海省	925	海东地区	5155	互助土族自治县
35	青海省	926	海北藏族自治州	5156	门源回族自治县
35	青海省	926	海北藏族自治州	5157	海晏县
35	青海省	926	海北藏族自治州	5158	刚察县
35	青海省	926	海北藏族自治州	5159	祁连县
35	青海省	927	黄南藏族自治州	5160	同仁县
35	青海省	927	黄南藏族自治州	5161	泽库县
35	青海省	927	黄南藏族自治州	5162	河南蒙古族自治县
35	青海省	927	黄南藏族自治州	5163	尖扎县
35	青海省	928	海南藏族自治州	5164	共和县
35	青海省	928	海南藏族自治州	5165	贵德县
35	青海省	928	海南藏族自治州	5166	贵南县
35	青海省	928	海南藏族自治州	5167	同德县
35	青海省	928	海南藏族自治州	5168	兴海县
35	青海省	929	果洛藏族自治州	5169	玛沁县
35	青海省	929	果洛藏族自治州	5170	甘德县
35	青海省	929	果洛藏族自治州	5171	久治县
35	青海省	929	果洛藏族自治州	5172	班玛县
35	青海省	929	果洛藏族自治州	5173	达日县
35	青海省	929	果洛藏族自治州	5174	玛多县
35	青海省	930	玉树藏族自治州	5175	玉树县
35	青海省	930	玉树藏族自治州	5176	称多县
35	青海省	930	玉树藏族自治州	5177	囊谦县
35	青海省	930	玉树藏族自治州	5178	曲麻莱县
35	青海省	930	玉树藏族自治州	5179	杂多县
35	青海省	930	玉树藏族自治州	5180	治多县
35	青海省	931	海西蒙古族藏族自治州	5181	格尔木市
35	青海省	931	海西蒙古族藏族自治州	5182	乌兰县
35	青海省	931	海西蒙古族藏族自治州	5183	天峻县
35	青海省	931	海西蒙古族藏族自治州	5184	德令哈市
35	青海省	931	海西蒙古族藏族自治州	5185	都兰县
36	新疆维吾尔自治区	933	乌鲁木齐市	5186	天山区
36	新疆维吾尔自治区	933	乌鲁木齐市	5187	新市区
36	新疆维吾尔自治区	933	乌鲁木齐市	5188	头屯河区
36	新疆维吾尔自治区	933	乌鲁木齐市	5189	东山区
36	新疆维吾尔自治区	933	乌鲁木齐市	5190	沙依巴克区
36	新疆维吾尔自治区	933	乌鲁木齐市	5191	水磨沟区
36	新疆维吾尔自治区	934	克拉玛依市	5192	独山子区
36	新疆维吾尔自治区	934	克拉玛依市	5193	白碱滩区
36	新疆维吾尔自治区	934	克拉玛依市	5194	乌尔禾区
36	新疆维吾尔自治区	934	克拉玛依市	5195	克拉玛依区
36	新疆维吾尔自治区	935	吐鲁番地区	5196	吐鲁番市
36	新疆维吾尔自治区	935	吐鲁番地区	5197	托克逊县
36	新疆维吾尔自治区	935	吐鲁番地区	5198	鄯善县
36	新疆维吾尔自治区	936	哈密地区	5199	哈密市
36	新疆维吾尔自治区	936	哈密地区	5200	伊吾县
36	新疆维吾尔自治区	936	哈密地区	5201	巴里坤哈萨克自治县
36	新疆维吾尔自治区	937	昌吉回族自治州	5243	昌吉市
36	新疆维吾尔自治区	937	昌吉回族自治州	5244	米泉市
36	新疆维吾尔自治区	937	昌吉回族自治州	5245	玛纳斯县
36	新疆维吾尔自治区	937	昌吉回族自治州	5246	吉木萨尔县
36	新疆维吾尔自治区	937	昌吉回族自治州	5247	木垒哈萨克自治县
36	新疆维吾尔自治区	937	昌吉回族自治州	5248	阜康市
36	新疆维吾尔自治区	937	昌吉回族自治州	5249	呼图壁县
36	新疆维吾尔自治区	937	昌吉回族自治州	5250	奇台县
36	新疆维吾尔自治区	938	博尔塔拉蒙古自治州	5251	博乐市
36	新疆维吾尔自治区	938	博尔塔拉蒙古自治州	5252	温泉县
36	新疆维吾尔自治区	938	博尔塔拉蒙古自治州	5253	精河县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5234	库尔勒市
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5235	尉犁县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5236	且末县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5237	和静县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5238	博湖县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5239	轮台县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5240	若羌县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5241	焉耆回族自治县
36	新疆维吾尔自治区	939	巴音郭楞蒙古自治州	5242	和硕县
36	新疆维吾尔自治区	940	阿克苏地区	5210	阿克苏市
36	新疆维吾尔自治区	940	阿克苏地区	5211	库车县
36	新疆维吾尔自治区	940	阿克苏地区	5212	新和县
36	新疆维吾尔自治区	940	阿克苏地区	5213	乌什县
36	新疆维吾尔自治区	940	阿克苏地区	5214	温宿县
36	新疆维吾尔自治区	940	阿克苏地区	5215	沙雅县
36	新疆维吾尔自治区	940	阿克苏地区	5216	拜城县
36	新疆维吾尔自治区	940	阿克苏地区	5217	阿瓦提县
36	新疆维吾尔自治区	941	克孜勒苏柯尔克孜自治州	5230	阿图什市
36	新疆维吾尔自治区	941	克孜勒苏柯尔克孜自治州	5231	阿合奇县
36	新疆维吾尔自治区	941	克孜勒苏柯尔克孜自治州	5232	乌恰县
36	新疆维吾尔自治区	941	克孜勒苏柯尔克孜自治州	5233	阿克陶县
36	新疆维吾尔自治区	942	喀什地区	5218	喀什市
36	新疆维吾尔自治区	942	喀什地区	5219	疏勒县
36	新疆维吾尔自治区	942	喀什地区	5220	泽普县
36	新疆维吾尔自治区	942	喀什地区	5221	叶城县
36	新疆维吾尔自治区	942	喀什地区	5222	岳普湖县
36	新疆维吾尔自治区	942	喀什地区	5223	塔什库尔干塔吉克自治县
36	新疆维吾尔自治区	942	喀什地区	5224	巴楚县
36	新疆维吾尔自治区	942	喀什地区	5225	疏附县
36	新疆维吾尔自治区	942	喀什地区	5226	英吉沙县
36	新疆维吾尔自治区	942	喀什地区	5227	莎车县
36	新疆维吾尔自治区	942	喀什地区	5228	麦盖提县
